ID;Rodzic;Poziom;Typ;Nazwa;Część;Część w budźecie księgowym;Budżet Państwa
0019-0004-0001-0001;0019-0004-0001;d;Dysponent;Ministerstwo Infrastruktury;39;;2718
0019-0004-0001-0002;0019-0004-0001;d;Dysponent;Wojewodowie;85;;643
0019-0004-0002;0019-0004;c;Podzadanie 19.4.2;Regulowanie i nadzorowanie systemu lotnictwa cywilnego w Polsce;;;60426
0019-0004-0002-0001;0019-0004-0002;d;Dysponent;Ministerstwo Infrastruktury;39;;60426
0019-0004-0003;0019-0004;c;Podzadanie 19.4.3;Kształtowanie warunków dla rozwoju transportu lotniczego;;;2936
0019-0004-0003-0001;0019-0004-0003;d;Dysponent;Ministerstwo Infrastruktury;39;;2936
0019-0005;0019;b;Zadanie 19.5;Wspieranie zrównoważonego rozwoju transportu;;;10108
0019-0005-0001;0019-0005;c;Podzadanie 19.5.1;Wspieranie infrastruktury portowej;;;172
0019-0005-0001-0001;0019-0005-0001;d;Dysponent;Ministerstwo Infrastruktury;39;;172
0019-0005-0002;0019-0005;c;Podzadanie 19.5.2;Wspieranie transportu intermodalnego;;;0
0019-0005-0002-0001;0019-0005-0002;d;Dysponent;Ministerstwo Infrastruktury;39;;0
0019-0005-0002-0002;0019-0005-0002;d;Dysponent;Ministerstwo Środowiska;41;;0
0019-0005-0003;0019-0005;c;Podzadanie 19.5.3;Wspieranie rozwoju transportu miejskiego;;;7659
0019-0005-0003-0001;0019-0005-0003;d;Dysponent;Ministerstwo Infrastruktury;39;;7659
0019-0005-0004;0019-0005;c;Podzadanie 19.5.4;Zapewnienie właściwych standardów bezpieczeństwa dla urządzeń technicznych w zakresie transportu drogowego, kolejowego, lotniczego oraz wodnego;;;2277
0019-0005-0004-0001;0019-0005-0004;d;Dysponent;Urząd Transportu Kolejowego;71;;2277
0019-0006;0019;b;Zadanie 19.6;Informatyzacja działalności i budowa społeczeństwa informacyjnego;;;4575
0019-0006-0001;0019-0006;c;Podzadanie 19.6.1;Utrzymanie systemów informatycznych;;;522
0019-0006-0001-0001;0019-0006-0001;d;Dysponent;Urząd Transportu Kolejowego;71;;0
0019-0006-0001-0002;0019-0006-0001;d;Dysponent;Wojewodowie;85;;522
0019-0006-0002;0019-0006;c;Podzadanie 19.6.2;Budowa i wdrożenie rozwiązań informatycznych;;;4053
0019-0006-0002-0001;0019-0006-0002;d;Dysponent;Ministerstwo Infrastruktury;39;;4000
0019-0006-0002-0002;0019-0006-0002;d;Dysponent;Urząd Transportu Kolejowego;71;;53
0020;;a;FUNKCJA 20;ZDROWIE;;;8408660
0020-0001;0020;b;Zadanie 20.1;Zapewnianie dostępu do świadczeń opieki zdrowotnej;;;4713358
0020-0001-0001;0020-0001;c;Podzadanie 20.1.1;Organizacja oraz nadzór nad systemem opieki zdrowotnej;;;90875
0020-0001-0001-0001;0020-0001-0001;d;Dysponent;Ministerstwo Zdrowia;46;;20389
0020-0001-0001-0002;0020-0001-0001;d;Dysponent;Rzecznik Praw Pacjenta;66;;6591
0020-0001-0001-0003;0020-0001-0001;d;Dysponent;Wojewodowie;85;;63895
0020-0001-0002;0020-0001;c;Podzadanie 20.1.2;Realizacja programów polityki zdrowotnej ważnych dla zdrowia społeczeństwa;;;644741
0020-0001-0002-0001;0020-0001-0002;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;1005
0020-0001-0002-0002;0020-0001-0002;d;Dysponent;Ministerstwo Zdrowia;46;;643656
0020-0001-0002-0003;0020-0001-0002;d;Dysponent;Wojewodowie;85;;80
0020-0001-0003;0020-0001;c;Podzadanie 20.1.3;Świadczenia zdrowotne w zakresie lecznictwa;;;45956
0020-0001-0003-0001;0020-0001-0003;d;Dysponent;Ministerstwo Zdrowia;46;;44893
0020-0001-0003-0002;0020-0001-0003;d;Dysponent;Wojewodowie;85;;1063
0020-0001-0004;0020-0001;c;Podzadanie 20.1.4;Świadczenia wysokospecjalistyczne finansowane z budżetu państwa;;;310469
0020-0001-0004-0001;0020-0001-0004;d;Dysponent;Ministerstwo Zdrowia;46;;310469
0020-0001-0005;0020-0001;c;Podzadanie 20.1.5;Zapewnianie funkcjonowania publicznej służby krwi;;;95546
0020-0001-0005-0001;0020-0001-0005;d;Dysponent;Ministerstwo Obrony Narodowej;29;;6800
0020-0001-0005-0002;0020-0001-0005;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;1223
0020-0001-0005-0003;0020-0001-0005;d;Dysponent;Ministerstwo Zdrowia;46;;87523
0020-0001-0006;0020-0001;c;Podzadanie 20.1.6;Składki na ubezpieczenia zdrowotne opłacane z budżetu państwa za osoby uprawnione;;;3314525
0020-0001-0006-0001;0020-0001-0006;d;Dysponent;Ministerstwo Obrony Narodowej;29;;1438
0020-0001-0006-0002;0020-0001-0006;d;Dysponent;Ministerstwo Nauki i Szkolnictwa Wyższego;38;;10131
0020-0001-0006-0003;0020-0001-0006;d;Dysponent;Kasa Rolniczego Ubezpieczenia Społecznego;72;;1884115
0020-0001-0006-0004;0020-0001-0006;d;Dysponent;Zakład Ubezpieczeń Społecznych;73;;266192
0020-0001-0006-0005;0020-0001-0006;d;Dysponent;Wojewodowie;85;;1152649
0020-0001-0007;0020-0001;c;Podzadanie 20.1.7;Udzielanie świadczeń medycznych dla osób nieobjętych obowiązkiem ubezpieczenia zdrowotnego;;;211246
0020-0001-0007-0001;0020-0001-0007;d;Dysponent;Ministerstwo Sprawiedliwości;37;;1196
0020-0001-0007-0002;0020-0001-0007;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;1083
0020-0001-0007-0003;0020-0001-0007;d;Dysponent;Ministerstwo Zdrowia;46;;208967
0020-0002;0020;b;Zadanie 20.2;Ratownictwo medyczne;;;1937780
0020-0002-0001;0020-0002;c;Podzadanie 20.2.1;Zapewnianie prawidłowej działalności lotniczych zespołów ratownictwa medycznego;;;187705
0020-0002-0001-0001;0020-0002-0001;d;Dysponent;Ministerstwo Zdrowia;46;;80875
0020-0002-0001-0002;0020-0002-0001;d;Dysponent;Wojewodowie;85;;106830
0020-0002-0002;0020-0002;c;Podzadanie 20.2.2;Zapewnianie prawidłowej działalności szpitalnych oddziałów ratunkowych, centrów urazowych oraz zespołów ratownictwa medycznego, z wyłączeniem lotniczych zespołów ratownictwa medycznego;;;1750075
0020-0002-0002-0001;0020-0002-0002;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;1111
0020-0002-0002-0002;0020-0002-0002;d;Dysponent;Ministerstwo Zdrowia;46;;8104
0020-0002-0002-0003;0020-0002-0002;d;Dysponent;Wojewodowie;85;;1740860
0020-0003;0020;b;Zadanie 20.3;Realizacja polityki lekowej państwa;;;85905
0020-0003-0001;0020-0003;c;Podzadanie 20.3.1;Zapewnianie możliwości rejestracji produktów leczniczych, wyrobów medycznych i produktów biobójczych;;;46673
0020-0003-0001-0001;0020-0003-0001;d;Dysponent;Ministerstwo Zdrowia;46;;46673
0020-0003-0002;0020-0003;c;Podzadanie 20.3.2;Zapewnianie nadzoru nad jakością i obrotem produktami leczniczymi, wyrobami medycznymi i produktami biobójczymi;;;36383
0020-0003-0002-0001;0020-0003-0002;d;Dysponent;Ministerstwo Zdrowia;46;;12654
0020-0003-0002-0002;0020-0003-0002;d;Dysponent;Wojewodowie;85;;23729
0020-0003-0003;0020-0003;c;Podzadanie 20.3.3;Zapewnianie dostępu do leków i wyrobów medycznych poprzez umożliwienie refundacji leków i wyrobów medycznych najistotniejszych dla zdrowia społeczeństwa;;;2849
0020-0003-0003-0001;0020-0003-0003;d;Dysponent;Ministerstwo Zdrowia;46;;2849
0020-0004;0020;b;Zadanie 20.4;Wspieranie rozwoju i restrukturyzacji systemu ochrony zdrowia;;;698591
0020-0004-0001;0020-0004;c;Podzadanie 20.4.1;Inwestycje w infrastrukturę w ochronie zdrowia;;;696821
0020-0004-0001-0001;0020-0004-0001;d;Dysponent;Ministerstwo Obrony Narodowej;29;;96494
0020-0004-0001-0002;0020-0004-0001;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;46606
0020-0004-0001-0003;0020-0004-0001;d;Dysponent;Ministerstwo Zdrowia;46;;553692
0020-0004-0001-0004;0020-0004-0001;d;Dysponent;Wojewodowie;85;;29
0020-0004-0002;0020-0004;c;Podzadanie 20.4.2;Wspieranie restrukturyzacji systemu ochrony zdrowia;;;1770
0020-0004-0002-0001;0020-0004-0002;d;Dysponent;Ministerstwo Zdrowia;46;;1770
0020-0004-0003;0020-0004;c;Podzadanie 20.4.3;Program wieloletni ``Wsparcie jednostek samorządu terytorialnego w działaniach stabilizujących system ochrony zdrowia``;;;0
0020-0004-0003-0001;0020-0004-0003;d;Dysponent;Ministerstwo Zdrowia;46;;0
0020-0005;0020;b;Zadanie 20.5;Nadzór sanitarno-epidemiologiczny, profilaktyka i promocja zdrowia;;;960892
0020-0005-0001;0020-0005;c;Podzadanie 20.5.1;Profilaktyka zdrowotna;;;44456
0020-0005-0001-0001;0020-0005-0001;d;Dysponent;Ministerstwo Zdrowia;46;;16625
0020-0005-0001-0002;0020-0005-0001;d;Dysponent;Wojewodowie;85;;27831
0020-0005-0002;0020-0005;c;Podzadanie 20.5.2;Działalność kontrolno-inspekcyjna;;;288111
0020-0005-0002-0001;0020-0005-0002;d;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;6437
0020-0005-0002-0002;0020-0005-0002;d;Dysponent;Ministerstwo Zdrowia;46;;19586
0020-0005-0002-0003;0020-0005-0002;d;Dysponent;Wojewodowie;85;;262088
0020-0005-0003;0020-0005;c;Podzadanie 20.5.3;Nadzór sanitarny;;;283083
0020-0005-0003-0001;0020-0005-0003;d;Dysponent;Ministerstwo Zdrowia;46;;4374
0020-0005-0003-0002;0020-0005-0003;d;Dysponent;Wojewodowie;85;;278709
0020-0005-0004;0020-0005;c;Podzadanie 20.5.4;Zapobieganie i zwalczanie chorób zakaźnych;;;59118
0020-0005-0004-0001;0020-0005-0004;d;Dysponent;Wojewodowie;85;;59118
0020-0005-0005;0020-0005;c;Podzadanie 20.5.5;Zakup szczepionek zgodnie z kalendarzem obowiązkowych szczepień ochronnych;;;76622
0020-0005-0005-0001;0020-0005-0005;d;Dysponent;Ministerstwo Zdrowia;46;;76622
0020-0005-0006;0020-0005;c;Podzadanie 20.5.6;Ochrona zdrowia przed szkodliwym wpływem czynników środowiskowych;;;149759
0020-0005-0006-0001;0020-0005-0006;d;Dysponent;Ministerstwo Zdrowia;46;;7990
0020-0005-0006-0002;0020-0005-0006;d;Dysponent;Wojewodowie;85;;141769
0020-0005-0007;0020-0005;c;Podzadanie 20.5.7;Tworzenie i utrzymywanie rezerw państwowych;;;13714
0020-0005-0007-0001;0020-0005-0007;d;Dysponent;Ministerstwo Zdrowia;46;;13714
0020-0005-0008;0020-0005;c;Podzadanie 20.5.8;Ochrona zdrowia i promocja na rzecz osób niepełnosprawnych;;;22796
0020-0005-0008-0001;0020-0005-0008;d;Dysponent;Ministerstwo Zdrowia;46;;22796
0020-0005-0009;0020-0005;c;Podzadanie 20.5.9;Realizacja zadań edukacyjno-informacyjnych z zakresu programów zdrowotnych państwa dotyczących uzależnień;;;23233
0020-0005-0009-0001;0020-0005-0009;d;Dysponent;Ministerstwo Zdrowia;46;;15644
0020-0005-0009-0002;0020-0005-0009;d;Dysponent;Wojewodowie;85;;7589
0020-0006;0020;b;Zadanie 20.6;Informatyzacja działalności i budowa społeczeństwa informacyjnego;;;12134
0020-0006-0001;0020-0006;c;Podzadanie 20.6.1;Utrzymanie systemów informatycznych;;;7639
0020-0006-0001-0001;0020-0006-0001;d;Dysponent;Ministerstwo Zdrowia;46;;7639
0020-0006-0002;0020-0006;c;Podzadanie 20.6.2;Budowa i wdrożenie rozwiązań informatycznych;;;4495
0020-0006-0002-0001;0020-0006-0002;d;Dysponent;Ministerstwo Zdrowia;46;;4495
0021;;a;FUNKCJA 21;POLITYKA ROLNA I RYBACKA;;;5593364
0021-0001;0021;b;Zadanie 21.1;Wspieranie rozwoju produkcji roślinnej i ochrona roślin uprawnych;;;202979
0021-0001-0001;0021-0001;c;Podzadanie 21.1.1;Wspieranie postępu biologicznego w produkcji roślinnej;;;24981
0021-0001-0001-0001;0021-0001-0001;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;24981
0021-0001-0002;0021-0001;c;Podzadanie 21.1.2;Badania, rejestracja, rekomendacja i ochrona prawna odmian roślin uprawnych;;;28119
0021-0001-0002-0001;0021-0001-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;28119
0021-0001-0003;0021-0001;c;Podzadanie 21.1.3;Nadzór nad zdrowiem roślin, obrotem i stosowaniem środków ochrony roślin oraz wytwarzaniem, oceną i obrotem materiałem siewnym;;;119239
0021-0001-0003-0001;0021-0001-0003;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;10254
0021-0001-0003-0002;0021-0001-0003;d;Dysponent;Wojewodowie;85;;108985
0021-0001-0004;0021-0001;c;Podzadanie 21.1.4;Ochrona roślin;;;2554
0021-0001-0004-0001;0021-0001-0004;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;2521
0021-0001-0004-0002;0021-0001-0004;d;Dysponent;Wojewodowie;85;;33
0021-0001-0005;0021-0001;c;Podzadanie 21.1.5;Nadzór nad uprawą roślin genetycznie zmodyfikowanych, strefami wolnymi od GMO oraz kontrolą zamierzonego uwolnienia organizmów genetycznie zmodyfikowanych;;;0
0021-0001-0005-0001;0021-0001-0005;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;0
0021-0001-0006;0021-0001;c;Podzadanie 21.1.6;Program wieloletni ``Ochrona roślin uprawnych z uwzględnieniem bezpieczeństwa żywności oraz ograniczenia strat w plonach i zagrożeń dla zdrowia ludzi, zwierząt domowych i środowiska``;;;6970
0021-0001-0006-0001;0021-0001-0006;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;6970
0021-0001-0007;0021-0001;c;Podzadanie 21.1.7;Program wieloletni ``Ulepszanie Roślin Zrównoważonych AgroEkosystemów, Wysokiej Jakości Żywności i Produkcji Roślinnej na Cele Nieżywnościowe``;;;11067
0021-0001-0007-0001;0021-0001-0007;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;11067
0021-0001-0008;0021-0001;c;Podzadanie 21.1.8;Program wieloletni ``Rozwój zrównoważonych metod produkcji ogrodniczej w celu zapewnienia wysokiej jakości biologicznej i odżywczej produktów ogrodniczych oraz zachowania bioróżnorodności środowiska i ochrony jego zasobów``;;;10049
0021-0001-0008-0001;0021-0001-0008;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;10049
0021-0002;0021;b;Zadanie 21.2;Wspieranie rozwoju produkcji zwierzęcej i hodowli zwierząt;;;119258
0021-0002-0001;0021-0002;c;Podzadanie 21.2.1;Wspieranie postępu biologicznego w produkcji zwierzęcej;;;108098
0021-0002-0001-0001;0021-0002-0001;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;108098
0021-0002-0002;0021-0002;c;Podzadanie 21.2.2;Wspieranie działalności kontrolnej;;;10105
0021-0002-0002-0001;0021-0002-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;10105
0021-0002-0003;0021-0002;c;Podzadanie 21.2.3;Program wieloletni ``Biologiczne, środowiskowe i technologiczne uwarunkowania rozwoju produkcji zwierzęcej``;;;1055
0021-0002-0003-0001;0021-0002-0003;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;1055
0021-0003;0021;b;Zadanie 21.3;Ochrona zdrowia i dobrostanu zwierząt oraz zdrowia publicznego w zakresie weterynarii;;;415807
0021-0003-0001;0021-0003;c;Podzadanie 21.3.1;Ochrona zdrowia i dobrostanu zwierząt;;;228698
0021-0003-0001-0001;0021-0003-0001;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;9997
0021-0003-0001-0002;0021-0003-0001;d;Dysponent;Wojewodowie;85;;218701
0021-0003-0002;0021-0003;c;Podzadanie 21.3.2;Nadzór nad zdrowotną jakością środków spożywczych pochodzenia zwierzęcego i pasz w miejscach ich pozyskiwania, wytwarzania, przetwarzania i składowania;;;159487
0021-0003-0002-0001;0021-0003-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;9895
0021-0003-0002-0002;0021-0003-0002;d;Dysponent;Wojewodowie;85;;149592
0021-0003-0003;0021-0003;c;Podzadanie 21.3.3;Realizacja zadań laboratoriów referencyjnych i innych zadań zleconych;;;14520
0021-0003-0003-0001;0021-0003-0003;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;14520
0021-0003-0004;0021-0003;c;Podzadanie 21.3.4;Program wieloletni ``Ochrona zdrowia zwierząt i zdrowia publicznego``;;;13102
0021-0003-0004-0001;0021-0003-0004;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;13102
0021-0004;0021;b;Zadanie 21.4;Kształtowanie ustroju rolnego państwa oraz rolnictwo ekologiczne i żywność regionalna, tradycyjna i systemy jakości żywności;;;59701
0021-0004-0001;0021-0004;c;Podzadanie 21.4.1;Kształtowanie ustroju rolnego państwa;;;37
0021-0004-0001-0001;0021-0004-0001;d;Dysponent;Wojewodowie;85;;37
0021-0004-0002;0021-0004;c;Podzadanie 21.4.2;Rolnictwo ekologiczne;;;6400
0021-0004-0002-0001;0021-0004-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;5920
0021-0004-0002-0002;0021-0004-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;480
0021-0004-0003;0021-0004;c;Podzadanie 21.4.3;Żywność regionalna, tradycyjna i systemy jakości żywności;;;290
0021-0004-0003-0001;0021-0004-0003;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;20
0021-0004-0003-0002;0021-0004-0003;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;35;;270
0021-0004-0004;0021-0004;c;Podzadanie 21.4.4;Agrochemiczna obsługa rolnictwa w Polsce;;;36734
0021-0004-0004-0001;0021-0004-0004;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;36734
0021-0004-0005;0021-0004;c;Podzadanie 21.4.5;Program wieloletni ``Kształtowanie środowiska rolniczego Polski oraz zrównoważony rozwój produkcji rolniczej``;;;6740
0021-0004-0005-0001;0021-0004-0005;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;6740
0021-0004-0006;0021-0004;c;Podzadanie 21.4.6;Program wieloletni ``Ekonomiczne i społeczne uwarunkowania rozwoju gospodarki żywnościowej po wstąpieniu Polski do Unii Europejskiej``;;;9500
0021-0004-0006-0001;0021-0004-0006;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;9500
0021-0005;0021;b;Zadanie 21.5;Wspieranie infrastruktury wsi;;;13879
0021-0005-0001;0021-0005;c;Podzadanie 21.5.1;Nadzór nad wykorzystaniem środków z budżetu przez jst w zakresie usuwania skutków klęsk żywiołowych;;;1829
0021-0005-0001-0001;0021-0005-0001;d;Dysponent;Wojewodowie;85;;1829
0021-0005-0002;0021-0005;c;Podzadanie 21.5.2;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa, w tym scalanie i wymiana gruntów oraz zagospodarowanie poscaleniowe;;;12050
0021-0005-0002-0001;0021-0005-0002;d;Dysponent;Wojewodowie;85;;12050
0021-0006;0021;b;Zadanie 21.6;Wspieranie rybactwa śródlądowego i rybołówstwa morskiego;;;200981
0021-0006-0001;0021-0006;c;Podzadanie 21.6.1;Wspieranie rybactwa śródlądowego;;;24508
0021-0006-0001-0001;0021-0006-0001;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;62;;4864
0021-0006-0001-0002;0021-0006-0001;d;Dysponent;Wojewodowie;85;;19644
0021-0006-0002;0021-0006;c;Podzadanie 21.6.2;Wspieranie rybołówstwa morskiego;;;12976
0021-0006-0002-0001;0021-0006-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;62;;12976
0021-0006-0003;0021-0006;c;Podzadanie 21.6.3;PO Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007-2013;;;158347
0021-0006-0003-0001;0021-0006-0003;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;62;;126535
0021-0006-0003-0002;0021-0006-0003;d;Dysponent;Wojewodowie;85;;31812
0021-0006-0004;0021-0006;c;Podzadanie 21.6.4;Program wieloletni ``Wieloletni Program Zbierania Danych Rybackich 2007-2013``;;;5150
0021-0006-0004-0001;0021-0006-0004;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;62;;5150
0021-0007;0021;b;Zadanie 21.7;Realizacja Wspólnej Polityki Rolnej oraz pomocy krajowej;;;4580394
0021-0007-0001;0021-0007;c;Podzadanie 21.7.1;Doradztwo rolnicze;;;158022
0021-0007-0001-0001;0021-0007-0001;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;3568
0021-0007-0001-0002;0021-0007-0001;d;Dysponent;Wojewodowie;85;;154454
0021-0007-0002;0021-0007;c;Podzadanie 21.7.2;Pomoc krajowa;;;1041305
0021-0007-0002-0001;0021-0007-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;100000
0021-0007-0002-0002;0021-0007-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;744626
0021-0007-0002-0003;0021-0007-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;35;;193918
0021-0007-0002-0004;0021-0007-0002;d;Dysponent;Wojewodowie;85;;2761
0021-0007-0003;0021-0007;c;Podzadanie 21.7.3;WPR finansowane z EFRG;;;280195
0021-0007-0003-0001;0021-0007-0003;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;280195
0021-0007-0004;0021-0007;c;Podzadanie 21.7.4;Wspieranie realizacji WPR Unii Europejskiej;;;302894
0021-0007-0004-0001;0021-0007-0004;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;35;;302894
0021-0007-0005;0021-0007;c;Podzadanie 21.7.5;Program Rozwoju Obszarów Wiejskich 2007-2013;;;1097107
0021-0007-0005-0001;0021-0007-0005;d;Dysponent;Ministerstwo Finansów;19;;308
0021-0007-0005-0002;0021-0007-0005;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;1095980
0021-0007-0005-0003;0021-0007-0005;d;Dysponent;Wojewodowie;85;;819
0021-0007-0008;0021-0007;c;Podzadanie 21.7.8;Realizacja płatności bezpośrednich;;;1670661
0021-0007-0008-0001;0021-0007-0008;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;1670661
0021-0007-0009;0021-0007;c;Podzadanie 21.7.9;Zbieranie i wykorzystywanie danych rachunkowych z gospodarstw rolnych na potrzeby FADN (Farm Accountancy Data Network);;;30210
0021-0007-0009-0001;0021-0007-0009;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;30210
0021-0008;0021;b;Zadanie 21.8;Informatyzacja działalności i budowa społeczeństwa informacyjnego;;;365
0021-0008-0001;0021-0008;c;Podzadanie 21.8.1;Utrzymanie systemów informatycznych;;;40
0021-0008-0001-0001;0021-0008-0001;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;40
0021-0008-0002;0021-0008;c;Podzadanie 21.8.2;Budowa i wdrożenie rozwiązań informatycznych;;;325
0021-0008-0002-0001;0021-0008-0002;d;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;325
0022;;a;FUNKCJA 22;PLANOWANIE STRATEGICZNE ORAZ OBSŁUGA ADMINISTRACYJNA I TECHNICZNA;;;3844530
0022-0001;0022;b;Zadanie 22.1;Koordynacja merytoryczna działalności, planowania strategicznego i operacyjnego;;;700620
0022-0001-0001;0022-0001;c;Dysponent;Kancelaria Senatu;03;;6119
0022-0001-0002;0022-0001;c;Dysponent;Krajowa Rada Radiofonii i Telewizji;09;;5219
0022-0001-0003;0022-0001;c;Dysponent;Krajowe Biuro Wyborcze;11;;4293
0022-0001-0004;0022-0001;c;Dysponent;Państwowa Inspekcja Pracy;12;;31741
0022-0001-0005;0022-0001;c;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;17;;668
0022-0001-0006;0022-0001;c;Dysponent;Ministerstwo Infrastruktury;18;;6848
0022-0001-0007;0022-0001;c;Dysponent;Ministerstwo Finansów;19;;27181
0022-0001-0008;0022-0001;c;Dysponent;Ministerstwo Gospodarki;20;;18637
0022-0001-0009;0022-0001;c;Dysponent;Ministerstwo Infrastruktury;21;;1843
0022-0001-0010;0022-0001;c;Dysponent;Ministerstwo Środowiska;22;;2738
0022-0001-0011;0022-0001;c;Dysponent;Ministerstwo Kultury i Dziedzictwa Narodowego;24;;19026
0022-0001-0012;0022-0001;c;Dysponent;Ministerstwo Sportu i Turystyki;25;;11192
0022-0001-0013;0022-0001;c;Dysponent;Ministerstwo Infrastruktury;26;;944
0022-0001-0014;0022-0001;c;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;27;;614
0022-0001-0015;0022-0001;c;Dysponent;Ministerstwo Nauki i Szkolnictwa Wyższego;28;;4689
0022-0001-0016;0022-0001;c;Dysponent;Ministerstwo Obrony Narodowej;29;;149345
0022-0001-0017;0022-0001;c;Dysponent;Ministerstwo Edukacji Narodowej;30;;13464
0022-0001-0018;0022-0001;c;Dysponent;Ministerstwo Pracy i Polityki Społecznej;31;;14965
0022-0001-0019;0022-0001;c;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;32;;46273
0022-0001-0020;0022-0001;c;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;33;;9553
0022-0001-0021;0022-0001;c;Dysponent;Ministerstwo Rozwoju Regionalnego;34;;6386
0022-0001-0022;0022-0001;c;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;35;;7334
0022-0001-0023;0022-0001;c;Dysponent;Ministerstwo Skarbu Państwa;36;;5525
0022-0001-0024;0022-0001;c;Dysponent;Ministerstwo Sprawiedliwości;37;;16493
0022-0001-0025;0022-0001;c;Dysponent;Ministerstwo Nauki i Szkolnictwa Wyższego;38;;15
0022-0001-0026;0022-0001;c;Dysponent;Ministerstwo Infrastruktury;39;;10706
0022-0001-0027;0022-0001;c;Dysponent;Ministerstwo Sportu i Turystyki;40;;925
0022-0001-0028;0022-0001;c;Dysponent;Ministerstwo Środowiska;41;;2905
0022-0001-0029;0022-0001;c;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;42;;22989
0022-0001-0030;0022-0001;c;Dysponent;Ministerstwo Spraw Wewnętrznych i Administracji;43;;527
0022-0001-0031;0022-0001;c;Dysponent;Ministerstwo Pracy i Polityki Społecznej;44;;7358
0022-0001-0032;0022-0001;c;Dysponent;Ministerstwo Spraw Zagranicznych;45;;51452
0022-0001-0033;0022-0001;c;Dysponent;Ministerstwo Zdrowia;46;;32143
0022-0001-0034;0022-0001;c;Dysponent;Urząd Zamówień Publicznych;49;;1565
0022-0001-0035;0022-0001;c;Dysponent;Urząd Regulacji Energetyki;50;;2750
0022-0001-0036;0022-0001;c;Dysponent;Urząd Ochrony Konkurencji i Konsumentów;53;;6456
0022-0001-0037;0022-0001;c;Dysponent;Wyższy Urząd Górniczy;60;;7805
0022-0001-0038;0022-0001;c;Dysponent;Ministerstwo Rolnictwa i Rozwoju Wsi;62;;8168
0022-0001-0039;0022-0001;c;Dysponent;Ministerstwo Pracy i Polityki Społecznej;63;;1322
