"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPPM.01.01.01-00-418/08-02";"Udział w międzynarodowych targach bursztynu, biżuterii i kamieni jubilerskich Amberif 2009 w Gdańsku";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.01";"Pomorskie";"Powiat gdański";"Pruszcz Gdański";"11,730.30";"9,615.00";"5,768.99";"4,903.64";"AD ART Andrzej Drozdowski, Krystyna Drozdowska";"5840051195";"83-010";"Straszyn";"Pomorskie";"Powiat gdański";"06 Wsparcie na rzecz MŚP w zakresie promocji produktów i procesów przyjaznych dla środowiska (wdrożenie efektywnych systemów zarządzania środowiskiem, wdrożenie i stosowanie/użytkowanie technologii zapobiegania zanieczyszczeniom, wdrożenie czystych technologii do działalności produkcyjnej przedsiębiorstw)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2009/10/26";"2009/10/26"
"RPPM.01.01.02-00-004/08-01";"Unowocześnienie składników majątku trwałego niezbędnego do prowadzenia działalności i rozwoju firmy Malmor poprzez zakup kabiny malarsko-suszarniczej wraz z infrastrukturą";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat m. Gdańsk";"M. Gdańsk";"1,421,300.00";"1,165,000.00";"466,000.00";"396,100.00";"PPU Malmor Sp. z o.o.";"5830008370";"80-557";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-004/08-01-K01";"Tak";"2009/07/16";"2009/07/17"
"RPPM.01.01.02-00-012/08-00";"Wdrożenie technologii oklejania krzywoliniowych wąskich płaszczyzn elementów meblowych przy pomocy elektronicznie sterowanego centrum obróbczego";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat m. Gdynia";"M. Gdynia";"999,120.22";"818,951.00";"327,580.40";"278,443.34";"Meblarska Spółdzielnia Pracy ""Dąb""";"5860104032";"81-961";"Gdynia";"";"";"08 Inne inwestycje w przedsiębiorstwa";"spółdzielnia - średnie przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-012/08-01";"Tak";"2009/06/30";"2009/06/30"
"RPPM.01.01.02-00-018/08-00";"Rozwój TEKOSOM POLAND Sp. z o.o. przez inwestycje w automatyzację procesu produkcji- zakup lagowarki oraz cuttera do krojowni w zakładzie w Żukowie";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat kartuski";"Żukowo";"833,600.00";"680,000.00";"340,000.00";"289,000.00";"TEKOSOM POLAND Sp.z o.o.";"5891678656";"83-330";"Żukowo";"Pomorskie";"Powiat kartuski";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-018/08-01";"Tak";"2009/05/20";"2009/05/20"
"RPPM.01.01.02-00-023/08-00";"Zmiana procesu produkcyjnego poprzez zakup nowoczesnej wyoblarki do produkcji wentylatorów przemysłowych w firmie NYBORG-MAWENT S.A ";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat malborski";"Malbork - miasto";"1,944,000.00";"1,700,000.00";"680,000.00";"578,000.00";"NYBORG-MAWENT S.A";"5790006760";"82-200";"Malbork";"Pomorskie";"Powiat malborski";"08 Inne inwestycje w przedsiębiorstwa";"spółka akcyjna - średnie przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-023/08-01";"Tak";"2009/06/30";"2009/06/30"
"RPPM.01.01.02-00-040/08-00";"Podniesienie konkurencyjności firmy TADPOL w Kosakowie dzięki unowocześnieniu składników majątku trwałego oraz dzięki racjonalizacji logistyki - zakup linii technologicznej do produkcji urządzeń z PCW";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat pucki";"Kosakowo";"1,051,749.80";"862,090.00";"431,045.00";"366,388.25";"Przedsiębiorstwo Wielobranżowe ""TADPOL""- Tadeusz Polniak";"5860051063";"81-198";"Kosakowo";"Pomorskie";"Powiat pucki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.02-00-040/08-01";"Tak";"2009/06/03";"2009/06/04"
"RPPM.01.01.02-00-045/08-00";"Unowocześnienie i zwiększenie parku maszyn i urządzeń produkcyjnych wraz z wprowadzeniem zmian w procesie produkcji i zmian sposobu świadczenia usług";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat m. Gdańsk";"M. Gdańsk";"580,207.00";"466,550.00";"200,000.00";"170,000.00";"Gdańskie Zakłady Remontowo-Montażowe GZRM Sp. z o.o.";"5830017311";"80-557";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-045/08-01";"Tak";"2009/06/24";"2009/06/24"
"RPPM.01.01.02-00-046/08-01";"Zakup urządzeń umożliwiających oszczędność surowców i energii w procesie świadczenia usług przez PUDM S.A.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat kościerski";"Kościerzyna - miasto";"1,176,828.72";"947,580.00";"379,032.00";"322,177.20";"Przedsiębiorstwo Usług Drogowo-Mostowych Spółka Akcyjna";"5911435372";"83-400";"Kościerzyna";"Pomorskie";"Powiat kościerski";"06 Wsparcie na rzecz MŚP w zakresie promocji produktów i procesów przyjaznych dla środowiska (wdrożenie efektywnych systemów zarządzania środowiskiem, wdrożenie i stosowanie/użytkowanie technologii zapobiegania zanieczyszczeniom, wdrożenie czystych technologii do działalności produkcyjnej przedsiębiorstw)";"spółka akcyjna - średnie przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-046/08-01";"Tak";"2009/06/16";"2009/06/18"
"RPPM.01.01.02-00-047/08-02";"Uruchomienie nowoczesnej wytwórni betonu i wyrobów betonowych w Bytowie";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat bytowski";"Bytów";"1,669,249.93";"1,324,314.00";"794,588.40";"675,400.14";"Przedsiębiorstwo Produkcji Materiałów Budowlanych Sp. z o.o. ";"8420003328";"77-100";"Bytów";"Pomorskie";"Powiat bytowski";"06 Wsparcie na rzecz MŚP w zakresie promocji produktów i procesów przyjaznych dla środowiska (wdrożenie efektywnych systemów zarządzania środowiskiem, wdrożenie i stosowanie/użytkowanie technologii zapobiegania zanieczyszczeniom, wdrożenie czystych technologii do działalności produkcyjnej przedsiębiorstw)";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-047/08-01";"Tak";"2009/06/25";"2009/06/26"
"RPPM.01.01.02-00-049/08-00";"Zmiana procesu produkcyjnego poprzez zakup nowoczesnego centrum obróbczego CNC przez Zakład Produkcyjny ALEXANDER Aleksander Pundzis w Chwaszczynie";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat kartuski";"Żukowo";"402,600.00";"330,000.00";"165,000.00";"140,250.00";"Zakład Produkcyjny „ALEXANDER”Aleksander Pundzis";"5890004996";"80-209";"Chwaszczyno";"Pomorskie";"Powiat kartuski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.02-00-049/08-01";"Tak";"2009/05/05";"2009/05/05"
"RPPM.01.01.02-00-060/08-00";"Podniesienie konkurencyjności firmy Perry w efekcie wdrożenia specjalistycznej maszyny do rozdmuchu butelek";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat tczewski";"Morzeszczyn";"1,632,360.00";"1,338,000.00";"535,200.00";"454,920.00";"Przedsiębiorstwo Produkcyjno  Handlowe ""PERRY"" sp. z o.o.";"5932067040";"83-132";"Morzeszczyn";"Pomorskie";"Powiat tczewski";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.02-00-060/08-01-K01";"Tak";"2009/06/02";"2009/06/02"
"RPPM.01.01.02-00-066/08-00";"Unowocześnienie parku maszynowego w firmie Mat-Bud z Kiełpina k/Kartuz";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat kartuski";"Kartuzy";"328,058.00";"268,900.05";"107,560.02";"91,426.01";"""MAT-BUD"" A. Polak";"5890005033";"83-307";"Kiełpino";"Pomorskie";"Powiat kartuski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.02-00-066/08-01";"Tak";"2009/05/07";"2009/05/08"
"RPPM.01.01.02-00-087/08-00";"Nowoczesna Pracowania Tomografii Komputerowej sznasą rozwoju przedsiębiorstwa ""TK MEDICA"" Sp.z o.o. na Pomorzu";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat starogardzki";"Starogard Gdański - miasto";"2,021,350.00";"2,021,350.00";"597,865.00";"508,185.25";"TK MEDICA Sp. z o.o.";"5862022462";"83-200";"Starogard Gdański";"Pomorskie";"Powiat starogardzki";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-087/08-01";"Tak";"2009/04/22";"2009/04/23"
"RPPM.01.01.02-00-098/08-00";"OLA 2008- szansa rozwoju poprzez informatyzację i wprowadzenie nowych produktów za pomocą nowoczesniej linii technologicznej w Kaliskach";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat starogardzki";"Kaliska";"764,933.90";"626,995.00";"376,197.00";"319,767.45";"Przedsiębiorstwo Produkcyjno Usługowe OLA Sp. z o.o.";"5920201886";"83-260";"Kaliska";"Pomorskie";"Powiat starogardzki";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.02-00-098/08-01";"Tak";"2009/05/26";"2009/05/28"
"RPPM.01.01.02-00-108/08-00";"Wzrost konkurencyjności przedsiębiorstwa Kowalstwo Artystyczne Zbigniew Felski poprzez zakup śrutowej oczyszczarki wirnikowej do powierzchniowej obróbki elementów metalowych";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat chojnicki";"Brusy";"854,000.00";"700,000.00";"280,000.00";"238,000.00";"Kowalstwo Artystyczne Zbigniew Felski";"5551003907";"89-632";"Brusy";"Pomorskie";"Powiat chojnicki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-108/08-01-K01";"Tak";"2009/05/07";"2009/05/11"
"RPPM.01.01.02-00-123/08-01";"Zakup specjalistycznych urządzeń do obróbki drewna";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat kartuski";"Chmielno";"415,144.28";"332,177.44";"132,869.61";"112,939.17";"Mirosław Byczkowski Wytwórnia Opakowań Drewnianych";"5890000188";"83-324";"Przewóz";"Pomorskie";"Powiat kartuski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.02-00-123/08-01";"Tak";"2009/06/26";"2009/06/29"
"RPPM.01.01.02-00-127/08-00";"Podniesienie konkurencyjności i innowacyjności przedsiębiorstwa Forest JK poprzez zakup innowacyjnej linii do produkcji stolarki otworowej PCV, która zostanie zlokalizowana w Malborku";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat malborski";"Malbork - miasto";"1,735,250.00";"1,424,500.00";"712,250.00";"605,412.50";"Forest JK Joanna Kondys";"5791314794";"82-200";"Malbork";"Pomorskie";"Powiat malborski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-127/08-01";"Tak";"2009/04/16";"2009/04/20"
"RPPM.01.01.02-00-128/08-00";"Poprawa konkurencyjności przedsiębiorstwa DEKAR poprzez zakup innowacyjnej linii do produkcji stolarki aluminiowej, która zostanie zlokalizowana w Wygodzie Sierakowskiej";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat kartuski";"Sierakowice";"940,790.00";"771,500.00";"432,040.00";"367,234.00";"Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe DEKAR Eugeniusz Kuczkowski";"5890003005";"83-340";"Wygoda Sierakowska";"Pomorskie";"Powiat gdański / Powiat kościerski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.02-00-128/08-01";"Tak";"2009/04/20";"2009/04/22"
"RPPM.01.01.02-00-137/08-00";"Wyprodukowanie i wprowadzenie na rynek nowych, wysokiej jakości rodzajów kosmetyków poprzez zakup nowoczesnych urządzeń w przedsiębiorstwie F.P.U.H. WIBO Jadwiga Adamczak w Kartuzach";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat kartuski";"Kartuzy";"151,707.00";"118,150.00";"59,075.00";"50,213.75";"F.P.U.H. WIBO Jadwiga Adamczak";"5890000018";"83-300";"Kartuzy";"Pomorskie";"Powiat kartuski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-137/08-01";"Tak";"2009/05/26";"2009/05/26"
"RPPM.01.01.02-00-168/08-00";"Zakup dwóch nowych wiertnic wraz z wyposażeniem do wykonywania horyzontalnych przewiertów sterowanych metoda bezwykopową dla Przedsiębiorstwa Instalacyjno- Budowlanego ""Suchocki"" w Gdyni.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat m. Gdynia";"M. Gdynia";"988,200.00";"810,000.00";"324,000.00";"275,400.00";"Przedsiębiorstwo Instalacyjno- Budowlane ""Suchocki"" Roman Suchocki";"5860151238";"81-509";"Gdynia";"Pomorskie";"Powiat m. Gdynia";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-168/08-01";"Tak";"2009/06/29";"2009/06/29"
"RPPM.01.01.02-00-193/08-00";"Wdrożenie innowacyjnej technologii precyzyjnego cięcia i druku falą poprzez zakup specjalistycznych maszyn przez „Via Medica sp. z o.o. spółka komandytowa";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat m. Gdańsk";"M. Gdańsk";"116,040.30";"95,115.00";"57,069.00";"48,508.65";"Via Medica sp. z o.o. spółka komandytowa";"5832697244";"80-180";"Gdańsk";"Pomorskie";"Powiat gdański / Powiat m. Gdańsk";"08 Inne inwestycje w przedsiębiorstwa";"spółka komandytowa - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-193/08-01";"Tak";"2009/05/13";"2009/05/20"
"RPPM.01.01.02-00-227/08-00";"Zwiększenie konkurencyjności i poziomu jakościowego usług świadczonych przez spółkę STEL poprzez zakup nowoczesnych maszyn i urządzeń";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat wejherowski";"Reda";"1,166,320.00";"956,000.00";"382,400.00";"325,040.00";"Przedsiębiorstwo Elektryczno - Budowlane STEL Stefan Styn Spółka Jawna";"5881008865";"84-240";"Reda";"Pomorskie";"Powiat wejherowski";"08 Inne inwestycje w przedsiębiorstwa";"spółka jawna - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-227/08-01";"Tak";"2009/05/07";"2009/05/13"
"RPPM.01.01.02-00-236/08-00";"Zakup linii technologicznej do montażu powierzchniowego i przewlekanego, umożliwiający rozpoczęcie produkcji modułów elektronicznych w firmie Elhurt Sp. z o.o. w Gdańsku";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.02";"Pomorskie";"Powiat m. Gdańsk";"M. Gdańsk";"2,263,100.00";"1,855,000.00";"800,000.00";"680,000.00";"„ELHURT” - Spółką z ograniczoną odpowiedzialnością";"5841956314";"80-299";"Gdańsk";"Pomorskie";"Powiat kartuski / Powiat m. Gdańsk";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.02-00-236/08-01";"Tak";"2009/05/11";"2009/05/14"
"RPPM.01.02.00-00-069/09-00";"BioPrzyszłość- innowacyjne usługi i produkty w zakresie biotechnologii na Pomorzu";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.02.00";"";"Pomorskie";"Powiat m. Gdańsk";"M. Gdańsk";"962,078.00";"789,400.00";"394,700.00";"335,495.00";"BLIRT SPÓŁKĄ Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"5833009329";"80-172";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.02.00-00-069/09-01";"Tak";"2009/08/28";"2009/08/31"
"RPPM.02.02.02-00-007/08-00";"E-Koscierzyna - Zintegrowany System Informatyczny";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.02.00.00";"RPPM.02.02.00";"RPPM.02.02.02";"Pomorskie";"Powiat kościerski";"Kościerzyna - miasto";"3,394,759.58";"3,118,735.80";"2,339,051.85";"2,339,051.85";"Gmina Miejska Kościerzyna";"5911566370";"83-400";"Kościerzyna";"Pomorskie";"Powiat kościerski";"13 Usługi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.)";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPPM.02.02.02-00-007/08-06";"Nie";"2009/06/29";"2009/06/29"
"RPPM.03.02.02-00-012/09-00";"Rewitalizacja Historycznego Zespołu Hipodromu w Sopocie wraz z remontem i rozbudową";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.03.00.00";"RPPM.03.02.00";"RPPM.03.02.02";"Pomorskie";"Powiat m. Sopot";"M. Sopot";"41,699,768.42";"32,169,100.00";"12,867,640.00";"10,937,494.00";"Hipodrom Sopot Spółka z o. o.";"5851001930";"81-745";"Sopot";"Pomorskie";"Powiat m. Sopot";"61 Zintegrowane projekty na rzecz rewitalizacji obszarów miejskich i wiejskich";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"01 Obszar miejski";"RPPM.03.02.02-00-012/09-05";"Nie";"2009/12/22";"2009/12/28"
"RPPM.04.01.00-00-001/08-02";"Rozbudowa infrastruktury transportowo-komunikacyjnej w powiecie kwidzyńskim poprzez budowę małej obwodnicy miasta Kwidzyna Etap I i Etap II";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.04.00.00";"RPPM.04.01.00";"";"Pomorskie";"Powiat kwidzyński";"Kwidzyn";"10,235,056.43";"10,235,056.43";"7,676,292.32";"7,676,292.32";"Powiat kwidzyński";"5811704453";"82-500";"Kwidzyn";"Pomorskie";"Powiat kwidzyński";"23 Drogi regionalne/lokalne";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.04.01.00-00-001/08-04";"Tak";"2009/12/11";"2009/12/14"
"RPPM.04.01.00-00-001/08-02";"Rozbudowa infrastruktury transportowo-komunikacyjnej w powiecie kwidzyńskim poprzez budowę małej obwodnicy miasta Kwidzyna Etap I i Etap II";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.04.00.00";"RPPM.04.01.00";"";"Pomorskie";"Powiat kwidzyński";"Kwidzyn - miasto";"10,235,056.43";"10,235,056.43";"7,676,292.32";"7,676,292.32";"Powiat kwidzyński";"5811704453";"82-500";"Kwidzyn";"Pomorskie";"Powiat kwidzyński";"23 Drogi regionalne/lokalne";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.04.01.00-00-001/08-04";"Tak";"2009/12/11";"2009/12/14"
"RPPM.05.02.00-00-007/09-00";"Regulacja gospodarki wodno-ściekowej poprzez budowę kolektora deszczowego w ul. Targowej wraz ze
zbiornikiem retencyjnym i odprowadzeniem wód opadowych do rzeki Niechwaszcz.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.05.00.00";"RPPM.05.02.00";"";"Pomorskie";"Powiat chojnicki";"Brusy";"17,327,489.85";"14,898,709.68";"11,174,032.24";"11,174,032.24";"Gmina Brusy";"5551921230";"89-632";"Brusy";"Pomorskie";"Powiat chojnicki";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPPM.05.02.00-00-007/09-06";"Nie";"2009/10/16";"2009/10/23"
