"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPWP.01.03.00-30-001/09-02";"Wsparcie przedsiębiorczości poprzez rozwój instrumentów inżynierii finansowej w ramach inicjatywy JEREMIE w Wielkopolsce.";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.01.00.00";"RPWP.01.03.00";"";"Wielkopolskie";"";"";"501,300,000.00";"501,300,000.00";"501,300,000.00";"375,975,000.00";"BANK GOSPODARSTWA KRAJOWEGO";"5250012372";"00-955";"Warszawa";"";"";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"bez szczególnej formy prawnej";"01 Obszar miejski";"";"";"2010/06/30";"2010/07/12"
"RPWP.02.07.00-30-001/10-00";"Budowa Wielkopolskiej Sieci Szerokopasmowej";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.02.00.00";"RPWP.02.07.00";"";"Wielkopolskie";"";"";"407,110,196.40";"333,696,882.29";"283,642,349.94";"283,642,349.94";"Wielkopolska Sieć Szerokopasmowa Spółka Akcyjna";"7781467505";"61-879";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"10 Infrastruktura telekomunikacyjna (w tym sieci szerokopasmowe)";"spółka akcyjna - duże przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWP.02.07.00-30-001/10-01";"Nie";"2010/12/23";"2010/12/23"
"RPWP.07.01.00-30-015/08-04";"Koszty wykonywania funkcji Instytucji Zarządzającej oraz obsługi Komitetu Monitorującego WRPO w 2009 r.";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.07.00.00";"RPWP.07.01.00";"";"Wielkopolskie";"";"";"120,000.00";"120,000.00";"120,000.00";"120,000.00";"Urząd Marszałkowski Województwa Wielkopolskiego";"7781344777";"61-713";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPWP.07.01.00-30-015/08-07";"Tak";"2010/04/01";"2010/04/01"
"RPWP.07.01.00-30-020/08-04";"Koszty kontroli projektów WRPO w 2009 r.";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.07.00.00";"RPWP.07.01.00";"";"Wielkopolskie";"";"";"14,000.00";"14,000.00";"14,000.00";"14,000.00";"Urząd Marszałkowski Województwa Wielkopolskiego";"7781344777";"61-713";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPWP.07.01.00-30-020/08-07";"Tak";"2010/04/01";"2010/04/01"
"RPWP.07.01.00-30-021/08-04";"Szkolenia, kursy językowe i studia podyplomowe dla pracowników zaangażowanych w zarządzanie i wdrażanie WRPO w 2009 r.";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.07.00.00";"RPWP.07.01.00";"";"Wielkopolskie";"";"";"676,000.00";"676,000.00";"676,000.00";"676,000.00";"Urząd Marszałkowski Województwa Wielkopolskiego";"7781344777";"61-713";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPWP.07.01.00-30-021/08-07-K01";"Tak";"2010/04/01";"2010/04/01"
"RPWP.07.02.00-30-003/08-03";"Promocja, informacja i szkolenia WRPO w 2009 r.";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.07.00.00";"RPWP.07.02.00";"";"Wielkopolskie";"";"";"1,758,548.00";"1,758,548.00";"1,758,548.00";"1,758,548.00";"Urząd Marszałkowski Województwa Wielkopolskiego";"7781344777";"61-713";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPWP.07.02.00-30-003/08-08";"Tak";"2010/04/01";"2010/04/01"
"RPZP.01.01.01-32-007/09-01";"Wzrost konkurencyjności firmy Usługi Geologiczne Magdalena Tyszecka na rynku zachodniopomorskim poprzez zakup innowacyjnego urządzenia: Wiertnica pionowa VDM-G100 (zestaw).";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"168,604.00";"138,200.00";"82,920.00";"70,481.99";"Usługi Geologiczne Magdalena Tyszecka";"5381258441";"75-813";"Koszalin";"Zachodniopomorskie";"Powiat m. Koszalin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/11/17";"2010/11/30"
"RPZP.01.01.01-32-023/10-00";"Wzrost konkurencyjności firmy ATEST poprzez zakup sprzętu umożliwiającego wprowadzenie innowacji na rynku usług budowlanych.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"198,986.74";"163,103.89";"97,862.33";"97,862.33";"Przedsiębiorstwo Produkcyjno – Handlowe „ATEST” Ryszard Andrzej Olejnicki";"8510004797";"71-653";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/15";"2010/12/21"
"RPZP.01.01.01-32-069/09-02";"Podniesienie konkurencyjności firmy Hit-System Kazimierz Krysztofiak poprzez rozbudowę parku maszynowego prowadzącą do udoskonalenia świadczonych usług.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"232,434.64";"163,175.00";"97,905.00";"83,219.24";"HIT-SYSTEM KAZIMIERZ KRYSZTOFIAK";"8520401904";"70-743";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-069/09-01";"Tak";"2010/10/11";"2010/10/12"
"RPZP.01.01.01-32-093/09-02";"Podniesienie konkurencyjności firmy GAMM-BUD Sp.z o.o. poprzez zakup zestawu do demonstracji urządzeń do napraw przewodów kanalizacyjnych zamontowanego na samochodzie ";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"198,860.00";"163,000.00";"97,800.00";"83,129.99";"Gamm-Bud spółka z ograniczoną odpowiedzialnością";"8520401324";"71-018";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/20";"2011/01/10"
"RPZP.01.01.01-32-113/09-01";"NOWOCZESNA FIRMA GEODEZYJNA";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"76,194.00";"63,775.90";"38,265.54";"32,525.70";"GEONOVA Bartosz Woźniczko";"6281888901";"71-450";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/05/10";"2011/01/12"
"RPZP.01.01.01-32-122/09-00";"Zakup urządzeń poligrafii biurowej na potrzeby działającej wypożyczalni sprzętu biurowego";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"549,000.00";"450,000.00";"270,000.00";"229,499.96";"ARSO-SERWIS Przedsiębiorstwo Usługowe Roman Proszkowski";"8521032857";"71-312";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-122/09-02";"Nie";"2010/05/19";"2010/07/07"
"RPZP.01.01.01-32-131/09-02";"ZASTOSOWANIE TECHNIKI TERMOGRAFICZNEJ DO OCENY STANU TECHNICZNEGO BUDYNKÓW";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"77,348.00";"63,400.00";"38,040.00";"32,333.99";"Kancelaria Rzeczoznawcy Majątkowego ""OPERAT"" mgr inż. Beata Ziembicka";"8522192669";"71-231";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-131/09-01";"Tak";"2010/09/03";"2010/09/09"
"RPZP.01.01.01-32-146/09-01";" „Zakup nowoczesnego pojazdu specjalistycznego – ambulansu”";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"195,200.00";"195,200.00";"117,120.00";"99,551.99";"Trans Medic Krawiec Wojciech";"8512779574";"72-010";"Police";"Zachodniopomorskie";"Powiat policki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/08/03";"2010/08/19"
"RPZP.01.01.01-32-148/09-02";"Rozbudowa zakładu budowlanego poprzez zakup koparki.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"366,000.00";"300,000.00";"180,000.00";"152,999.99";"INTUS Toczek Artur";"8512472841";"71-570";"Szczecin";"";"";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-148/09-01";"Tak";"2010/10/26";"2010/11/03"
"RPZP.01.01.01-32-235/10-00";"Wzrost konkurencyjności przedsiębiorstwa C.M. na krajowym rynku usług budowlanych poprzez wdrożenie unikalnej technologii pogrążania pali i ścianek szczelnych";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"774,000.00";"774,000.00";"464,400.00";"464,400.00";"Firma Handlowo-Usługowa ""C.M."" Marek Czaja";"8520023359";"71-163";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/27";"2010/12/30"
"RPZP.01.01.01-32-247/10-01";"„Wprowadzenie przez firmę ATJ Igielski Sp. z o.o. innowacyjnej metody szkolenia i podnoszenia kwalifikacji kierowców poprzez zakup mobilnego symulatora jazdy w warunkach specjalnych”";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"2,074,610.00";"1,700,000.00";"1,000,000.00";"1,000,000.00";"AKADEMIA TECHNIKI JAZDY IGIELSKI Spółka z ograniczoną odpowiedzialnością";"8542358469";"73-110";"Stargard Szczeciński";"Zachodniopomorskie";"Powiat stargardzki";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-247/10-02";"Nie";"2010/12/17";"2010/12/21"
"RPZP.01.01.01-32-280/09-02";"Zastosowanie nowych rozwiązań procesowych oraz wprowadzenie nowych usług w przedsiębiorstwie Bielawiec Jerzy Jacek Zakład Robót Inżynieryjno Budowlanych ""GEO-BUD"" ";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"118,950.00";"97,500.00";"58,500.00";"49,724.99";"Bielawiec Jerzy Jacek Zakład Robót Inżynieryjno Budowlanych ""GEO-BUD"" ";"6721014159";"78-200";"Białogard";"Zachodniopomorskie";"Powiat białogardzki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/15";"2011/01/10"
"RPZP.01.01.01-32-281/09-02";"Wzrost konkurencyjności przedsiębiorstwa poprzez dywersyfikację prowadzonej działalności.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"347,700.00";"285,000.00";"171,000.00";"145,349.99";"ALU-MAX Spółka Cywilna Ciemiński Tomasz Szczepaniuk Robert";"4990549447";"75-667";"Koszalin";"Zachodniopomorskie";"Powiat m. Koszalin";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.01-32-281/09-01";"Tak";"2010/10/22";"2010/10/27"
"RPZP.01.01.01-32-326/10-01";"Wzrost konkurencyjności przedsiębiorstwa poprzez wdrożenie usługi zarządzania procesem smażenia, opartej na innowacyjnej technologii mikrofiltracji olejów";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"198,600.00";"162,786.87";"97,672.12";"97,672.12";"P.H.U. BERN Kober Anna";"8561058633";"73-110";"Stargard Szczeciński";"Zachodniopomorskie";"Powiat stargardzki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/20";"2010/12/27"
"RPZP.01.01.01-32-354/10-00";"Wzrost konkurencyjnosci przedsiębiorstwa poprzez zakup specjalistycznego urządzenia protetycznego.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"391,600.00";"365,981.30";"219,588.78";"219,588.78";"Omega Paweł Kalbarczyk ";"9551827266";"70-314";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/20";"2010/12/21"
"RPZP.01.01.01-32-433/10-01";"Podniesienie konkurencyjności przedsiębiorstwa poprzez realizację nowej inwestycji - wystawy edukacyjnej pn. ""Miecze Europy""";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"149,430.00";"123,499.78";"74,099.86";"74,099.86";"TRZYGŁÓW-POKAZY HISTORYCZNE IGOR DOMINIK GÓREWICZ";"8521016261";"70-492";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/29";"2010/12/30"
"RPZP.01.01.01-32-496/10-00";"Akademia Odkrywców";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"199,836.00";"163,800.00";"98,280.00";"98,280.00";"Pomysłowa Fabryka Tomasz Pietruszyński";"8421276608";"75-360";"Koszalin";"Zachodniopomorskie";"Powiat m. Koszalin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/29";"2010/12/30"
"RPZP.01.01.02-32-010/09-01";"Podniesienie poziomu innowacyjności w przedsiębiorstwie Geoprojekt Szczecin Sp. z o.o. poprzez zakup specjalistycznego osprzętu rdzeniowego oraz presjometru wraz z aparaturą kontrolno-pomiarową.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"347,866.31";"235,695.65";"117,847.82";"117,847.82";"Przedsiębiorstwo Geologiczne Geoprojekt Szczecin Sp. z o.o.";"8520405552";"70-893";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.02-32-010/09-01";"Tak";"2010/11/29";"2011/01/12"
"RPZP.01.01.02-32-020/09-01";"Podniesienie konkurencyjności firmy Zubwit poprzez zakup maszyn budowlanych";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"1,480,979.35";"1,148,167.50";"688,900.50";"688,900.50";"ZUBWIT ""Mętlowie"" Cezary i Dariusz Mętel";"8571040712";"72-315";"Resko";"Zachodniopomorskie";"Powiat łobeski";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPZP.01.01.02-32-020/09-01";"Tak";"2010/11/10";"2010/11/18"
"RPZP.01.01.02-32-022/09-01";"Podniesienie poziomu konkurencyjności Zakładu Usługowo Handlowego poprzez zakup nowoczesnych maszyn i urządzeń do inspekcji i udrażniania rur oraz kanałów.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"749,490.00";"596,011.07";"357,606.64";"357,606.64";"Zakład Usługowo Handlowy - Zofia Kurzymska ";"8541001297";"73-130";"Krzemień";"Zachodniopomorskie";"Powiat stargardzki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPZP.01.01.02-32-022/09-01";"Tak";"2010/11/29";"2010/12/22"
"RPZP.01.01.02-32-023/09-01";"„Poprawa konkurencyjności firmy ”Seweko” poprzez zakup koparko ładowarki wraz z frezarką do betonu i asfaltu”. ";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"343,045.70";"281,000.00";"168,600.00";"168,600.00";"Przedsiębiorstwo Inżynieryjno-Budowlane ""Seweko"" Spółka z o.o. ";"8542278859";"73-110";"Stargard Szczeciński";"Zachodniopomorskie";"Powiat stargardzki";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.02-32-023/09-01";"Tak";"2010/09/02";"2010/10/04"
"RPZP.01.01.02-32-033/09-01";"Zakup wielozadaniowej palownicy z teleskopowym masztem do wykonywania wierconych pali przemieszczeniowych.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"5,590,000.00";"5,590,000.00";"2,000,000.00";"1,700,000.00";"ZAKŁAD ROBÓT HYDROTECHNICZNYCH I PODWODNYCH ""UW SERVICE"" SPÓŁKA Z O.O.";"8512847324";"71-431";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.02-32-033/09-03";"Nie";"2010/11/29";"2010/12/10"
"RPZP.01.01.02-32-075/08-03";"Wdrożenie innowacyjnego systemu znakowania laserowego poprzez inwestycję zakupu lasera diodowego";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"158,600.00";"130,000.00";"78,000.00";"66,300.00";"GIFT SERWIS Piotr Milewski ";"8521024786";"71-084";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.02-32-075/08-02";"Nie";"2010/06/02";"2010/07/12"
"RPZP.01.01.02-32-080/09-00";"""Wzrost konkurencyjności na rynku specjalistycznych usług budowlanych firmy Apex-Roboziem w Stargardzie Szczecińskim dzięki zastosowaniu nowoczesnego sprzętu budowlanego""";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.02";"Zachodniopomorskie";"";"";"623,537.56";"511,096.35";"255,548.16";"217,215.92";"Apex-Roboziem Spółka z o. o. ";"8541696603";"73-110";"Stargard Szczeciński";"Zachodniopomorskie";"Powiat stargardzki";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"RPZP.01.01.02-32-080/09-02";"Nie";"2010/07/30";"2010/08/05"
